ID,タイプ,SKU,"GTIN, UPC, EAN, or ISBN",名前,公開済み,オススメですか ?,カタログでの表示,簡単な説明,説明,セール価格の開始日,セール価格の終了日,課税ステータス,税区分,在庫の有無,在庫,在庫量わずか,お取り寄せを許可する ?,個別に販売しますか ?,重量 (kg),長さ(cm),幅 (cm),高さ (cm),カスタマーレビューを許可しますか ?,注意事項,セール価格,標準価格,カテゴリー,タグ,配送クラス,画像,ダウンロード制限,ダウンロード有効期限日,親,セット販売商品,アップセル,クロスセル,外部 URL,ボタンのテキスト,位置
,simple,,,ユニバープラス,1,0,visible,中学生が飽きずに個別のペースで進める！映像授業＋問題演習のデジタル教材！,"サービス概要


ユニバープラスの映像授業はコンパクトで編集された映像授業なので、TikTokやYouTubeに慣れた中学生からも好評いただいております。
また授業動画と”完全対応”した問題演習が用意されているので、映像授業を見終わった後すぐに演習に取り組めます！

サービスの特長

特長１

手軽で簡単に学習塾へ導入できる！
特長２

中学生に支持される映像授業！
特長３

デジタル問題演習で学力定着を！
相性が良くない塾・今後の改善点

教科書準拠対応と配信機能がまだありません",,,taxable,,0,,,0,0,,,,,1,,,,教材作成,授業外における家庭学習の充実,,https://edu-match.com/wp-content/uploads/univer-plus.webp,,,,,,,,,100
,simple,,,一斉個別運営システム「スマスタ」,1,0,visible,学習塾が自ら創り上げた、一斉個別を運営する動画配信システム,"サービス概要

一見すると「動画配信システム」ですが、学習管理機能や暗記トレーニングなど、一斉個別指導（１対15、2対20）を運営するうえで、便利な機能を備えた一斉個別指導運営システムです。

サービスの特長

特長１

12000本以上のコンパクトな映像授業
特長２

暗記できるまで終わらない「暗トレ」
特長３

超シンプル＆単純な管理画面
相性が良くない塾・今後の改善点

「教える」を貫く塾様へは不向き
オススメの活用法

アルバイト講師の採用に困っている個別指導塾様は、ぜひ「一斉個別指導」の運営方法についてお問い合わせください。",,,taxable,,0,,,0,0,,,,,1,,,,教材作成,人材不足の解消,,https://edu-match.com/wp-content/uploads/smasta-logo.webp,,,,,,,,,100
,simple,,,マイクラプログラミングコース,1,0,visible,人気のマインクラフトを使った、動画で学ぶプログラミング教室。集客力が抜群です！,"サービス概要

ゲームクリエーター監修の動画で学ぶマインクラフトプログラミング教室です。動画で学ぶからプログラミングの専門家ではなくても授業を進行することができます。授業料設定も各塾様で設定することができるので、塾の形に合わせて導入が可能です。


サービスの特長

特長１

マインクラフトで学ぶので、集客に強い。
特長２

損益分岐点は生徒３名！！
特長３

集客後に本契約を結ぶプランあり！
相性が良くない塾・今後の改善点

小学生を集めようという気持ちが薄い塾様",,,taxable,,0,,,0,0,,,,,1,,,,その他,新規生徒の増加,,https://edu-match.com/wp-content/uploads/culture-kids-programing-logo.webp,,,,,,,,,100
,simple,,,カルチャーキッズ,1,0,visible,小学生低学年をターゲットとした、会員制教材。“習い事”が開校できます！,"サービス概要

中学生を主体として運営している学習塾様にとって、小学生の集客はいろいろ課題があると思います。

一般的な学習コースでは、大手チェーンに集客負けしてしまうこともあるとか・・・
学習コース以外のコースを運営・集客ノウハウをセットにして作ったパッケージが「カルチャーキッズ」です。

サービスの特長

特長１

学童保育教室のオプションコースとして開設
特長２

月額1万円で様々なコンテンツの組合せ可能
特長３

毎月１回のオンライン勉強会あり
相性が良くない塾・今後の改善点

小学生を集めようという気持ちが薄い塾様",,,taxable,,0,,,0,0,,,,,1,,,,その他,新規生徒の増加,,https://edu-match.com/wp-content/uploads/calturekids-logo.webp,,,,,,,,,100
,simple,,,カルチャーキッズ・そろばん教室,1,0,visible,指導未経験者でも指導可能なイラスト付きのわかりやすい教材 スモールステップカリキュラム,"サービス概要

学習塾の先生がそろばん教室をはじめようと思っても、塾用教材にはアルバイト講師にも使いやすいアマチュア用教材が多数ありますが、そろばん教材にはプロ用の教材しかないのが実情です。

この教材なら、そろばんの珠のはじき方から生徒へのトークまで載っているので、そろばん経験者さえ採用すれば、学習塾の先生なら（生徒対応ノウハウを持っているため）誰でもそろばん教室を始める事ができます。
サービスの特長

特長１

イラスト付き教材！教えやすくわかりやすい
特長２

スモールステップカリキュラム
特長３

級に合格すると缶バッチや記念品がもらえる
相性が良くない塾・今後の改善点

小学生を集めようという気持ちが薄い塾様",,,taxable,,0,,,0,0,,,,,1,,,,教材作成,新規生徒の増加,,https://edu-match.com/wp-content/uploads/calturekids-abacus-logo.webp,,,,,,,,,100
,simple,,,スマイル将棋,1,0,visible,全くの初心者でも安心のゼロからスタートできる プロ棋士監修の将棋学習コンテンツ,"サービス概要

“プロ棋士”藤井聡太さんの活躍で注目されている日本の伝統文化・競技でもある将棋。
その将棋を教育の観点から見ると、思考力・集中力・問題解決力・先読みの力など様々な能力の向上が期待できます。

サービスの特長

特長１

全くの初心者がゼロから少しずつ学べます
特長２

プロ棋士認定の棋力認定証が発行されます
特長３

他教室と差別化が図れます
相性が良くない塾・今後の改善点

小学生を集めようという気持ちが薄い塾様",,,taxable,,0,,,0,0,,,,,1,,,,その他,新規生徒の増加,,https://edu-match.com/wp-content/uploads/smile-shogi-logo.webp,,,,,,,,,100
,simple,,,ゲームクリエイターズ,1,0,visible,JavaScriptを使った本格的プログラミング教室。オンライン指導です！,"サービス概要

JavaScriptを使って本格的なプログラミングを学べる教室です。プロのゲームクリエイターやゲームプログラマーが監修した動画や教材を使用し、プログラミングの学習を行います。さらに、オンライン指導も受けることができるため、プログラミングの専門家でなくても本格的なプログラミング教室を開講することができます。

サービスの特長

特長１

中学生以上も集客できる。
特長２

加盟金、月会費が発生しない。
特長３

1人4,500円/月でご利用いただけます
相性が良くない塾・今後の改善点

対面指導を中心に指導したい。",,,taxable,,0,,,0,0,,,,,1,,,,授業管理,人材不足の解消,,https://edu-match.com/wp-content/uploads/culture-kids-programing-product-logo.webp,,,,,,,,,100
,simple,,,"月々1,100円の入退出/保護者連絡ツールOne Read",1,0,visible,"塾に関する管理システムはすべてOne Readにお任せ！月々1,100円から始められる！","サービス紹介動画


https://www.youtube.com/watch?v=7iz1v_nLJOg&t=5s
https://www.youtube.com/watch?v=BMna6gPH-fE
https://www.youtube.com/watch?v=IWjWptSMvhM
https://www.youtube.com/watch?v=HYovNKSHhmI&t=1s


サービス概要

学習塾や各種習い事のスクールにおいて安定した運営を目指す上で無視できない保護者とのコミュニケーション。One Readでは業界最安値ながら一切の妥協はありません。
人気の機能は「指導報告書作成機能」で、現在使用している媒体と似た形でフォームを作成できるため乗り換えも安心。保護者へ指導報告書を送信することで、指導の見える化が可能となります。
次に「入退室機能・メッセージ送信機能」です。シンプルではありますが、通学・通塾の安心の提供や双方向のコミュニケーションに便利です。こちらは税込1100円で利用できる点も多くの方からご評価いただいています。
今使っているシステムと比較してみてください！
サービスの特長

特長１

保護者との円滑なコミュニケーションを！
特長２

今使ってるシステムから乗換えて経費削減！
特長３

ブランディングのためのOEMも対応可能！
相性が良くない塾・今後の改善点

新機能の追加頻度が緩やか
オススメの活用法

便利な指導報告書の使い方
コミュニケーションが大事だが、手間をできる限り減らしたいと考えている場合は、指導報告書の項目・記入方法をカスタマイズできるので、作業工程を減らして効率化することができます。
料金体系

基本機能パック（入退室・メッセージ）が1100円（税込）で
１機能追加するごとに+1100円（税込）が加算されていきます。
５個以上の機能を追加するとフルプランの6600円（税込）となります。
導入を検討されている方へのメッセージ

まずは気軽にお問い合わせください。無料トライアルはいつでも受付中です。
コミュニケーションと経費削減の両立が可能です！
現在ご利用のシステムからの乗り換えも可能です！ぜひお手伝いさせてください！
また、「こんなことできる？？」と言ったご提案型の質問もお待ちしております。",,,taxable,,1,,,0,0,,,,,1,,,,コミュニケーション,"保護者とのコミュニケーションの円滑化, スタッフとのコミュニケーションの円滑化, 業務の効率化, 授業外における家庭学習の充実, その他",,https://edu-match.com/wp-content/uploads/oneread_logo1.webp,,,,,,,,,0
,simple,,,GDLS（ジーディーエルエス）,'-1,0,visible,学研グループが提供する、AIで個別最適化学習を実現するデジタル教材・教務システム,"サービス紹介動画


https://youtu.be/i3xXcwTl_8k


サービス概要

『GDLS』は、AIを活用して個別最適化学習を実現するデジタル教材・教務システムです。
豊富な教材コンテンツや学力向上を図る機能を備えております。生徒一人ひとりの学力や理解度に合わせた効果的な指導が可能となり、指導者様の教務負担を軽減し、生徒の指導や学習管理の効率を高めることができます。

デジタル教材と演習解説動画のワンストップ教材で生徒の学力アップを、学習管理システムと生徒管理システムで先生のコーチングをサポートします。

13万問の問題を塾にご提供している教材から出題している為、学習塾を運営している皆さまが取り入れやすい内容となっています。
また、人工知能を活用することにより、生徒一人一人に最適な問題を出題し、学習した結果を可視化することができ、生徒にアドバイスをしていただくことができます。
サービスの特長

特長１

先取り学習・復習に活用可能
特長２

教務負担を軽減
特長３

顧客満足度アップ退会防止
相性が良くない塾・今後の改善点

PCもしくはタブレットのご用意が難しい塾。webブラウザにてご使用いただく為、特に端末の指定はありませんが、スマートフォンは非対応です。
オススメの活用法

生徒毎の個別最適化学習が可能ですので、授業後の補講・テスト対策・復習・家庭学習習慣の定着などに活用することができます。
料金体系

お問い合わせください。
導入を検討されている方へのメッセージ

公式サイトではサービス内容のご案内や実際の活用事例などを豊富に掲載しております。弊社担当より直接ご説明に伺うことも可能ですので、お気軽にお問い合わせください。",,,taxable,,1,,,0,0,,,,,1,,,,AI学習,"人材不足の解消, 業務の効率化, 授業外における家庭学習の充実, 実写の映像授業を提供, オンラインコースの立ち上げ",,"https://edu-match.com/wp-content/uploads/gdls-logo.webp, https://edu-match.com/wp-content/uploads/gdls01.webp, https://edu-match.com/wp-content/uploads/gdls02.webp, https://edu-match.com/wp-content/uploads/gdls03.webp, https://edu-match.com/wp-content/uploads/gdls04.webp, https://edu-match.com/wp-content/uploads/gdls05.webp, https://edu-match.com/wp-content/uploads/gdls06.webp, https://edu-match.com/wp-content/uploads/gdls07.webp",,,,,,,,,10
,simple,,,塾の連絡帳つなぐ,1,0,visible,報告書自動作成で保護者様の満足度UP！,"サービス概要

塾の連絡帳「つなぐ」は、保護者さまとの連絡帳機能と顧客分析や講師の給与計算などができる、データ管理機能を持つシステムです。

サービスの特長

特長１

顧客管理機能で生徒の情報をキャッチアップ
特長２

スケジュール管理や振替申請も簡単完結
特長３

講師情報や勤怠管理も可能！
相性が良くない塾・今後の改善点

ICTツールの導入を考えていない塾・利用者さまとの密接な連携を通じて、ユーザビリティを向上させて参ります。",,,taxable,,0,,,0,0,,,,,1,,,,コミュニケーション,保護者とのコミュニケーションの円滑化,,https://edu-match.com/wp-content/uploads/renraku-tunagu-logo.webp,,,,,,,,,100
,simple,,,Quick Teacher（クイックティーチャー）,1,0,visible,東大・京大・医学生などの講師陣＋AI先生が24時間365日徹底サポート！,"サービス概要

クイックティーチャーは、
✔️ 最短反応時間3秒
✔️ 平均解決時間25分
✔️ レビュー平均4.8/5
と圧倒的な速度・品質で生徒様・学習塾様をサポートします！
まずはお気軽にお問い合わせください！
サービスの特長

特長１

24時間365日・全教科全科目対応！
特長２

生徒様・学習塾が嬉しいシステム！
特長３

ご予算に合わせた豊富な料金体系！
相性が良くない塾・今後の改善点

幼児向け・幼児限定の学習塾様",,,taxable,,0,,,0,0,,,,,1,,,,教材作成,授業外における家庭学習の充実,,https://edu-match.com/wp-content/uploads/quickteacher-logo.webp,,,,,,,,,100
,simple,,,テスト演習はDr.okke（ドクターオッケ）,1,0,visible,使いやすく、結果が出る、新しいテスト作成ツール,"サービス紹介動画


https://www.youtube.com/watch?v=peczrLyLDto
https://www.youtube.com/watch?v=FR6kpCVRDoo
https://www.youtube.com/watch?v=osS1U4lHB-0
https://www.youtube.com/watch?v=IHpmAU_e8KQ
https://www.youtube.com/watch?v=OszitsyrCRA


サービス概要

Dr.okkeは、とことんシンプルな使いやすさと、生徒とのコミュニケーションを重視した、高校生・既卒生対象の新しいテスト演習ツールです。

各生徒の状況やレベルに応じたテストを、1分で簡単に作ることができるので、業務効率化にもつながります。

スマホなどのあらゆる端末で問題演習ができ、採点やデータ化も一瞬で完了するため、いつでもすぐに定着度を確認でき、生徒や保護者の方々と質の高いコミュニケーションを行うことが可能です。

生徒からも、短期的な目標ができてモチベーションになると好評です。

リリースから2年弱で主要5教科と情報Ⅰへの対応を完了し、実際に、

★ 定期テストの数学が60点UP
★ 3ヶ月で全国模試の偏差値が7UP
★ 3ヶ月で共テの英語リーディングが50点UP
★ 2ヶ月で共テの古文が35点UP

といった結果も続々と出ており、全国で導入が進んでおります。
サービスの特長

特長１

確認テストから実力テストまで、これ1つで
特長２

丁寧な解説と関連動画で、実力とやる気UP
特長３

塾以外の場所でも、スマホで楽に演習・復習
相性が良くない塾・今後の改善点

生徒とのコミュニケーションを重視しているため、あくまでも先生がテストを作成・配信するという形にしております。そのため、なるべく自動化したい塾様とは相性が良くないかもしれません。
オススメの活用法

★ 授業中や宿題で小テストを配信し、生徒の定着度を客観的に把握
★ 映像授業や参考書の単元が終わったところで、確認テストを実施
★ 受験に向けて、単元をシャッフルした実力テストを毎週実施
料金体系

「実際に受験した」生徒アカウント数に応じた月額料金が発生します。リスク無く、塾の規模に応じたプランを用意しておりますので、詳しくは直接お問い合わせください。
導入を検討されている方へのメッセージ

能動的な学びを増やすことが、我々のミッションです。

そのためには、先生との人と人のコミュニケーションが必要不可欠ですが、生徒の「わかった」と「できる」には大きなギャップがあります。生徒の定着度や実力を正確に把握するためには、テスト形式の演習がとても重要だと考えております。

しかしながら、毎回テストの作成・採点・データ化を行うのは大変で、また人による差も出てしまいます。

それを解決するのが、Dr.okkeです。

使いやすく、一瞬であらゆるテストを実施できますので、先生と生徒のコミュニケーションの質と量が増え、また短期的な目標ができることで、生徒のモチベーションも上がり、良質な問題と詳しい解説でしっかりと結果につながります。

現在、全てのコンテンツを利用できる、1ヶ月超の無料トライアル期間を設けておりますので、ぜひお気軽にお問い合わせください。（トライアルのアカウントや履歴は、その後も引き継いでご利用いただけます）

また、公式ページにて、利用塾様の実際の活用事例や先生方から頂いた声もご紹介しておりますので、ぜひ合わせてご覧ください！
https://www.okke.co.jp/dr-okke",,,taxable,,1,,,0,0,,,,,1,,,,教材作成,"新規生徒の増加, 保護者とのコミュニケーションの円滑化, スタッフとのコミュニケーションの円滑化, 人材不足の解消, 業務の効率化, リモートワークの実現, 授業外における家庭学習の充実, 双方向リアルタイムオンライン授業を提供, オンラインコースの立ち上げ",,"https://edu-match.com/wp-content/uploads/dr-okke_logo.webp, https://edu-match.com/wp-content/uploads/dr-okke07.webp, https://edu-match.com/wp-content/uploads/dr-okke02.webp, https://edu-match.com/wp-content/uploads/dr-okke03.webp, https://edu-match.com/wp-content/uploads/dr-okke04.webp, https://edu-match.com/wp-content/uploads/dr-okke05.webp, https://edu-match.com/wp-content/uploads/dr-okke06.webp",,,,,,,,,10
,simple,,,スクールAI（エーアイ）,1,0,visible,教育に特化し生成AIを組み込んだサービス開発が誰でも簡単にできるプラットフォーム,"サービス紹介動画


https://youtu.be/ZtAg4YYZyLA?si=cecdecpurFCy6pkx


サービス概要

第20回 日本e-Learning大賞「経済産業大臣賞」を受賞したテクノロジーを活用した「スクールAI」は、教育に特化し生成AIを組み込んだサービスの開発が、誰でも簡単にできるプラットフォームです。生徒の学齢に合わせてカスタマイズ可能で、各生徒の思考過程をログから確認することができます。質問応対、英作文添削、面接練習、指導案作成、テスト問題作成など先生のアイデア次第で、より効果的な指導を実現することができます。
ハルシネーションのリスクを最小限に抑える機能や、個人情報を学習しない設計が取り入れられており、文部科学省のガイドラインにも完全対応。教育現場で安心してお使いいただけます。
サービスの特長

特長１

生徒の学齢や現場課題に応じてカスタマイズ
特長２

生徒の思考を可視化できるログ管理
特長３

生徒・先生の関係性を考慮した管理画面
相性が良くない塾・今後の改善点

生成AIを使うことに、消極的な塾
オススメの活用法

先生自身が普段、教育現場で感じている「こうだったらいいのに…」が、解決できます。プロトタイプ制作済のサービスもご用意。プロンプト（指示）をカスタマイズするだけで、独自のサービスを開発できます。
料金体系

詳しくは、お問合せください。
導入を検討されている方へのメッセージ

約20年にわたる教育現場での経験から、「目の前の子どもを伸ばしたい」という熱意が質の高い指導や効果的な教材開発につながると学んできました。特に、現場の声に耳を傾けることが、最も効果的な学習効果を生むサービスを生み出します。
今、生成AIが教育のあり方を変えつつあります。このテクノロジーの持つリスクを最小化し、価値を最大化するためには、教育現場の実情に基づいたサービス開発が不可欠です。しかし、「特別な技術がないと、AI組み込みサービスは難しい」と考える方は多いかと思います。
そこで、教育現場の先生や教材会社が簡単にAI組み込みサービスの開発をできるようにしたプラットフォームが、「スクールAI」です。安心して教育現場でAI活用するためのUI/UXに特化した「スクールAI」をぜひ体験ください。",,,taxable,,1,,,0,0,,,,,1,,,,AI学習,"人材不足の解消, 業務の効率化, 授業外における家庭学習の充実, 5教科以外の指導",,"https://edu-match.com/wp-content/uploads/school-ai_logo.webp, https://edu-match.com/wp-content/uploads/school-ai01.webp, https://edu-match.com/wp-content/uploads/school-ai02.webp, https://edu-match.com/wp-content/uploads/school-ai03.webp",,,,,,,,,98
,simple,,,塾探しの窓口,1,0,visible,成約課金型の新規生徒の集客サイトです。成約がなければ広告費0円。,"サービス概要

塾探しの窓口は、成約課金型の集客サイト。
成約に対する課金のみで新規の生徒を集客できます。

2021年9月にサイトをリリースして以降、大手個別指導塾や地域密着型の中規模塾など
費用対効果の高さから数多くの学習塾さまに好評いただいております。
サービスの特長

特長１

広告費は成約件数分だけ
特長２

入塾率 約20%の実績
特長３

最低契約期間なし&紹介ページを無料で制作",,,taxable,,0,,,0,0,,,,,1,,,,その他,新規生徒の増加,,https://edu-match.com/wp-content/uploads/jyukumado_logo.webp,,,,,,,,,100
,simple,,,この塾に通いたいチャンネル,1,0,visible,全国の通いたいと思う塾を紹介するＹｏｕＴｕｂｅチャンネル,"サービス概要

学習塾の集客のための動画を編集して、「この塾に通いたいチャンネル」に掲載します。
個人塾では、塾紹介動画を作成するのに動画の撮影や編集の仕方を１から学ばなければ作ることができません。
そこで、動画撮影の方法をお伝えして編集を行い掲載までを行うサービスです。
掲載された動画は、ホームページに埋め込み掲載することもでき、動画でも学習塾の良さや思いを伝えることができます。
サービスの特長

特長１

動画の撮影をお手伝いします。
特長２

動画の編集を行います。(リテイクあり)
特長３

動画で視覚的に良さを伝えます。
相性が良くない塾・今後の改善点

ホームページを持たない塾
オススメの活用法

塾のホームページにも動画を掲載していただき、動画でも塾の良さを伝えることができます。
料金体系

①素材提供コース
動画を撮影していただき編集します。

⓶インタビューコース
ズームにてのインタビュー動画を編集します。
導入を検討されている方へのメッセージ

生徒保護者に視覚的に塾の良さを伝えましょう。
動画についてご質問等ございましたら、ご連絡ください。",,,taxable,,1,,,0,0,,,,,1,,,,その他,新規生徒の増加,,https://edu-match.com/wp-content/uploads/kayoitai-ch.webp,,,,,,,,,98
,simple,,,プロクラ,'-1,0,visible,プロが作成したワールドで、高い集客力のマインクラフトの世界で学ぶプログラミング,"サービス紹介動画


https://youtu.be/eHRjQS9vAGY?si=ka9KRg2YlJ4VkyfP
https://youtu.be/yzmpSY67YNI


サービス概要

マインクラフトの世界で学ぶプログラミング教室です。
アジア初のプロのマインクラフター「タツナミ先生」が建築したワールドで
子ども達の知的好奇心を刺激します。さらに、ICT教育の第一人者「安藤先生」に教材を監修をいただき
加盟校舎さまからも高い評価をいただいており、集客力の強さにつながっております。

プログラミング教室の開校は初めてという方でも
準備から集客、開校後についても専任のスーパーバイザーがサポートします。

既に500以上の教室がご加盟いただいておりますので
ノウハウ、マニュアルも充実しております。

プログラミングが未経験の方でも
安心してスタートできる環境を整えております。
サービスの特長

特長１

子ども達を魅了するプロが作成したワールド
特長２

ICT教育第一人者が監修する教材
特長３

本業の生徒数増にもつながるコンテンツ
相性が良くない塾・今後の改善点

PC1台の動画授業をお求めの方
オススメの活用法


・ 新しい集客コンテンツを探している方


・ 新しいコンテンツを入れて早期に黒字、投資回収をしたい方


・ PCなどが教室にあり初期投資を抑えられる方


・ すでに教室や空きスペース・空き時間があり活用できる方

料金体系

非公開　詳しくは個別説明にてお伝えいたします。
導入を検討されている方へのメッセージ

現在、個別説明会を開催中です。
下記よりお問い合わせください。
https://timerex.net/s/005355higashino-ta_b97f/dde17632",,,taxable,,1,,,0,0,,,,,1,,,,その他,"新規生徒の増加, 5教科以外の指導",,https://edu-match.com/wp-content/uploads/programming-cloud_logo.webp,,,,,,,,,10
,simple,,,カキスタ（手書き式【チェックテスト】最適教材）,1,0,visible,手書きICT学習のイノベーション 〜「カキスタ」で記憶に残る学習体験〜,"サービス概要

【カキスタ】は学習体験の質を高めるための4つの重要な特徴を持っています。まず、学習において、手書き入力への徹底したこだわりを持っています。手書きによる学習は記憶に深く刻まれ、学習効果を高めます。次に、計算問題などのアウトプット中心の学習体験を提供し、実践的な理解を促進します。
サービスの特長

特長１

「手書き式」へのあくなきこだわり
特長２

英単語・計算など「チェックテスト」に最適
特長３

「リアルタイム質問」機能で塾の先生要らず
相性が良くない塾・今後の改善点

インプット中心の教材をお探しの塾様",,,taxable,,0,,,0,0,,,,,1,,,,教材作成,授業外における家庭学習の充実,,https://edu-match.com/wp-content/uploads/kakisuta_logo01.webp,,,,,,,,,100
,simple,,,数学バンク,'-1,0,visible,最短30秒で数学のオリジナル教材を作成！,"サービス概要

効率的な授業運営にコミットする数学学習支援システムです。豊富な問題数から簡単な操作で生徒別にオリジナル教材から分析レポートまで塾での業務を一元化し、先生の心にゆとりと時間を提供します！
サービスの特長

特長１

オリジナル類似問題集の作成が30秒で
特長２

生徒ひとりひとりに合わせた問題集を作成
特長３

パソコンが苦手でも 簡単に操作できる！
相性が良くない塾・今後の改善点

ネットの使用環境必須",,,taxable,,1,,,0,0,,,,,1,,,,教材作成,業務の効率化,,https://edu-match.com/wp-content/uploads/sugakubank_logo.webp,,,,,,,,,99
,simple,,,noiz（ノイズ）,1,0,visible,シーンとしないオンライン授業ツールnoiz,"サービス概要

noizは、Zoomのブレイクアウトルームの利便性とリアル教室の活気を融合させたツールです。ワンクリックで他のブレイクアウトルーム（テーブル）に瞬時に移動でき、周囲のテーブルの会話がうっすら聞こえるので、リアル教室のようなダイナミックなグループワークを実現することができます。
サービスの特長

特長１

リアル塾の雰囲気をオンラインで味わえる
特長２

同時に複数人が画面共有できる
特長３

Zoomが使えれば誰でも使用できる簡便性
相性が良くない塾・今後の改善点

セミナーのような一方向型の授業",,,taxable,,0,,,0,0,,,,,1,,,,授業管理,オンラインコースの立ち上げ,,https://edu-match.com/wp-content/uploads/noiz_logo.webp,,,,,,,,,100
,simple,,,ICT導入支援・運用支援,1,0,visible,ICTの導入から運用支援までトータルサポート,"サービス概要

ICT教育とはパソコンやタブレット端末、インターネットなどの情報通信技術を活用した教育手法です。
今までアナログで行っていた教育を先端技術を用いてデジタル化することで、学習の効率化や教育現場の負担軽減を図ることが可能です。
V-Growthでは、お客様のご要望に応じて最適なICT環境をご提案いたします。
端末導入時の選定や端末設定、快適なネットワーク環境の構築、導入後のトラブル対応など導入から運用までをトータルでサポートを行うサービスです。
サービスの特長

特長１

教育業界に特化した豊富な実績
特長２

目的や予算に合わせたデバイスをご提案
特長３

ICT導入後も安心の運用サポート付き
相性が良くない塾・今後の改善点

ICT化をご検討されない塾様
オススメの活用法

ICT活用は、個別指導でも集団授業でも家庭学習でも、どの場面でも有効です。
タブレットにコンテンツを豊富に揃えておくことで、生徒一人一人に合った学習（個別最適化された学習）を実現することができます。
料金体系

直接お問い合わせください。
導入を検討されている方へのメッセージ

V-Growthでは、ネットワークの導入コンサルからネットワーク設計、構築、構築後の保守及び、活用するためのデバイスやコンテンツの紹介等、トータルでマネジメントするサービスをご提供いたします。
「ICTを導入するために何が必要なのかわからない」「導入後の活用をどうすればよいかわからない」というような方も安心してお問い合わせください。",,,taxable,,1,,,0,0,,,,,1,,,,授業管理,"人材不足の解消, 業務の効率化, リモートワークの実現, 授業外における家庭学習の充実, 実写の映像授業を提供, 双方向リアルタイムオンライン授業を提供, オンラインコースの立ち上げ",,"https://edu-match.com/wp-content/uploads/v-growth.webp, https://edu-match.com/wp-content/uploads/v-growth01.webp, https://edu-match.com/wp-content/uploads/v-growth02.webp, https://edu-match.com/wp-content/uploads/v-growth03.webp, https://edu-match.com/wp-content/uploads/v-growth04.webp, https://edu-match.com/wp-content/uploads/v-growth05.webp",,,,,,,,,10
,simple,,,写メQ先生,1,0,visible,24時間対応 生徒の「なぜ？」を解決します。,"サービス概要

生徒さんは「わからない箇所」をスマホで撮影し、LINEで送信。
直接顔が見えないため、いつでもどこでも気軽に疑問・質問を投稿できます。
各科目の回答担当講師は、指導歴豊富なベテラン講師ばかり。
丁寧でわかりやすい解説で疑問を解決！

サービスの特長

特長１

質問対応可能な講師不足を解消します。
特長２

LINEで送るだけなので簡単・安全です。
特長３

自学自習をサポートします。
相性が良くない塾・今後の改善点

質問の仕方を指導出来ない教室",,,taxable,,0,,,0,0,,,,,1,,,,その他,授業外における家庭学習の充実,,https://edu-match.com/wp-content/uploads/syame.webp,,,,,,,,,100
,simple,,,性格４タイプ別習慣術,1,0,visible,生徒の強みと課題を知る 性格４タイプ別「学習の習慣化」,"サービス概要

生徒の特性に合わせて、自己学習を習慣化できるように、個別支援ができるようになる。習慣化を探求した結果、「続ける方法」に「絶対解」「唯一解」はない、自分にとっての「最適解」があるだけということが分かりました。
行動特性、うさぎ（短期集中型）とカメ（長期分散型）
動機特性、キリギリス（快楽追求型）とアリ（リスク回避型）
を２軸に取り、４象限で分けたものを童話マトリックスと呼んでおります。
うさギリス、うさアリ、かめアリ、かめギリスによって学習への態度や行動支援、動機づけの方法が異なります。生徒自身がタイプを知り、先生、親がそれを知ることで、特性に合った長期的な学習の習慣化を支援できます。
サービスの特長

特長１

オリジナルの学習習慣のタイプ分け
特長２

タイプ別の生徒への学習支援の方法
特長３

習慣化の７つの技術
相性が良くない塾・今後の改善点

特になし
オススメの活用法

生徒と先生と親が理解することで、共通認識ができます。また、これをみんがくさんのAIシステムを活用することで、人の支援だけではなく、デジタルクローンによる支援へと拡大することができます。
料金体系

すべてオーダーメード、オリジナル提案となります。
導入を検討されている方へのメッセージ

まずは、オリジナル提案のご相談をください。",,,taxable,,1,,,0,0,,,,,1,,,,その他,"新規生徒の増加, 保護者とのコミュニケーションの円滑化, 5教科以外の指導",,https://edu-match.com/wp-content/uploads/syuukanka_logo.webp,,,,,,,,,10
,simple,,,MAXHUB「All in One Meeting Board」（マックスハブ オールインワンミーティングボード）,1,0,visible,Webでもリアルでも、デジタル化以上の体験で、真のDXをご提供します,"サービス概要

MAXHUBは、ホワイトボード、プレゼンテーション、Web会議の3つの機能を備えたオールインワン型のミーティングボードです。


サービスの特長

特長１

カメラ、マイク、スピーカー、Windows OSを内蔵
特長２

4K対応の大型ディスプレイ
特長３

ZoomやMicrosoft Teamsなど、主要なWeb会議アプリに対応
相性が良くない塾・今後の改善点

ICT機器の導入に抵抗のある塾",,,taxable,,0,,,0,0,,,,,1,,,,その他,業務の効率化,,https://edu-match.com/wp-content/uploads/maxhub_logo1.webp,,,,,,,,,100
,simple,,,となりに東大生,1,0,visible,365日質問し放題！『東大生』×『自宅学習』の強力な差別化で集客力UP・退塾防止,"サービス概要

東大生を中心とした講師が塾内で発生する質問にオンラインで対応します。

サービスの特長

特長１

365日いつでも東大生に質問可能
特長２

高品質：IT企業ではなく、教育企業が運営
特長３

料金は質問量に応じて！必要な時必要なだけ
相性が良くない塾・今後の改善点

即時対応を求める塾。質を重視する塾向き。",,,taxable,,0,,,0,0,,,,,1,,,,その他,オンラインコースの立ち上げ,,https://edu-match.com/wp-content/uploads/studycloud-school_logo_01.webp,,,,,,,,,100
